ID	Cluster	Class	Gene
409__blaOXA__NG_049563.1__260	455	BETA-LACTAM	blaOXA
409__blaOXA__NG_049564.1__262	455	BETA-LACTAM	blaOXA
409__blaOXA__NG_049565.1__261	456	BETA-LACTAM	blaOXA
409__blaOXA__NG_049705.1__259	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049709.1__293	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049778.1__294	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049779.1__295	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049780.1__296	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049781.1__297	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049784.1__298	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_051483.1__300	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049570.1__301	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049569.1__304	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_051476.1__322	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_051472.1__323	457	BETA-LACTAM	blaOXA
409__blaOXA__NG_049567.1__302	458	BETA-LACTAM	blaOXA
409__blaOXA__NG_049568.1__303	458	BETA-LACTAM	blaOXA
409__blaOXA__NG_049600.1__331	459	BETA-LACTAM	blaOXA
409__blaOXA__NG_049601.1__334	459	BETA-LACTAM	blaOXA
669__lnu__NG_051892.1__1	460	LINCOSAMIDE	InuF
669__lnu__NG_052332.1__2	460	LINCOSAMIDE	InuF
686__lnuF__NG_047927.1__1	460	LINCOSAMIDE	InuF
318__aph3-Ia__NG_047409.1__1	461	AMINOGLYCOSIDE	aph3-Ia
318__aph3-Ia__NG_047410.1__2	461	AMINOGLYCOSIDE	aph3-Ia
318__aph3-Ia__NG_047411.1__3	461	AMINOGLYCOSIDE	aph3-Ia
680__aac3-IIIb__NG_051746.1__1	462	AMINOGLYCOSIDE	aac3-IIIb
41__blaACI__NG_048596.1__1	463	BETA-LACTAM	blaACI
409__blaOXA__NG_049800.1__464	464	BETA-LACTAM	blaOXA
444__aph3-Ib__NG_047442.1__1	465	AMINOGLYCOSIDE	aph3-Ib
444__aph3-Ib__NG_047443.1__2	465	AMINOGLYCOSIDE	aph3-Ib
446__aph3-Ia__NG_047439.1__1	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047440.1__2	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047429.1__3	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047430.1__4	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047437.1__5	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047431.1__6	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047441.1__7	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047438.1__9	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047436.1__10	466	AMINOGLYCOSIDE	aph3-Ia
446__aph3-Ia__NG_047435.1__11	466	AMINOGLYCOSIDE	aph3-Ia
447__aph3-Id__NG_047445.1__1	467	AMINOGLYCOSIDE	aph3-Id
481__vanW__NG_048470.1__8	468	GLYCOPEPTIDE	vanW
682__aac3-IIIa__NG_047241.1__1	469	AMINOGLYCOSIDE	aac3-IIIa
674__blaL2__NG_047518.1__1	470	BETA-LACTAM	blaL2
153__tsnR__NG_048322.1__1	471	THIOSTREPTON	tsnR
363__blaNDM__NG_049334.1__1	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049331.1__2	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049328.1__3	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049329.1__4	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049330.1__5	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049332.1__6	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049335.1__7	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049336.1__8	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049337.1__9	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049338.1__10	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049339.1__11	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049340.1__12	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049326.1__13	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049333.1__14	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049327.1__15	472	BETA-LACTAM	blaNDM
363__blaNDM__NG_049341.1__16	472	BETA-LACTAM	blaNDM
611__aph3-IIc__NG_047427.1__2	473	AMINOGLYCOSIDE	aph3-IIc
611__aph3-IIc__NG_047425.1__3	473	AMINOGLYCOSIDE	aph3-IIc
433__blaCTX-M__NG_049032.1__3	474	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_048991.1__61	474	BETA-LACTAM	blaCTX-M
433__blaCTX-M__NG_049014.1__116	474	BETA-LACTAM	blaCTX-M
105__aac3-IIb__NG_047249.1__1	475	AMINOGLYCOSIDE	aac3-IIb
111__spw__NG_048075.1__1	476	AMINOGLYCOSIDE	spw
364__aac3__NG_047231.1__1	477	AMINOGLYCOSIDE	aac3
446__aph3-Ia__NG_047432.1__8	478	AMINOGLYCOSIDE	aph3-Ia
92__sgm__NG_050600.1__1	479	AMINOGLYCOSIDE	sgm
180__aph3-Va__NG_047450.1__1	480	AMINOGLYCOSIDE	aph3-Va
180__aph3-Va__NG_047451.1__2	480	AMINOGLYCOSIDE	aph3-Va
367__blaBAT__NG_050940.1__1	481	BETA-LACTAM	blaBAT
409__blaOXA__NG_049436.1__340	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049488.1__341	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049752.1__342	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049753.1__343	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049754.1__344	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049755.1__345	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049756.1__346	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049757.1__347	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049758.1__348	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049759.1__349	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049760.1__350	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049761.1__351	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049803.1__352	482	BETA-LACTAM	blaOXA
409__blaOXA__NG_049435.1__353	482	BETA-LACTAM	blaOXA
572__vanY-B__NG_048519.1__1	483	GLYCOPEPTIDE	vanY-B
610__aph3-IIb__NG_047423.1__1	484	AMINOGLYCOSIDE	aph3-IIb
610__aph3-IIb__NG_047424.1__2	484	AMINOGLYCOSIDE	aph3-IIb
311__blaBSU__NG_050942.1__1	485	BETA-LACTAM	blaBSU
315__aph3-Ib__NG_047412.1__1	486	AMINOGLYCOSIDE	aph3-Ib
315__aph3-Ib__NG_047414.1__2	486	AMINOGLYCOSIDE	aph3-Ib
315__aph3-Ib__NG_047413.1__3	486	AMINOGLYCOSIDE	aph3-Ib
315__aph3-Ib__NG_047415.1__4	486	AMINOGLYCOSIDE	aph3-Ib
409__blaOXA__NG_049776.1__452	487	BETA-LACTAM	blaOXA
409__blaOXA__NG_049428.1__467	487	BETA-LACTAM	blaOXA
590__lnuB__NG_047923.1__1	488	LINCOSAMIDE	lnuB
590__lnuB__NG_047921.1__2	488	LINCOSAMIDE	lnuB
590__lnuB__NG_051760.1__3	489	LINCOSAMIDE	lnuB
611__aph3-IIc__NG_051214.1__4	490	AMINOGLYCOSIDE	aph3-IIc
98__fomA__NG_047879.1__1	491	FOSFOMYCIN	fomA
133__ermF__NG_047823.1__1	492	MACROLIDE	ermF
133__ermF__NG_047824.1__2	492	MACROLIDE	ermF
133__ermF__NG_047825.1__3	492	MACROLIDE	ermF
133__ermF__NG_047826.1__4	492	MACROLIDE	ermF
409__blaOXA__NG_049660.1__110	493	BETA-LACTAM	blaOXA
409__blaOXA__NG_049497.1__431	493	BETA-LACTAM	blaOXA
409__blaOXA__NG_049416.1__354	494	BETA-LACTAM	blaOXA
409__blaOXA__NG_049503.1__432	494	BETA-LACTAM	blaOXA
409__blaOXA__NG_049417.1__478	494	BETA-LACTAM	blaOXA
409__blaOXA__NG_049395.1__378	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049529.1__379	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049740.1__383	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049810.1__390	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049393.1__418	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049429.1__420	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049443.1__423	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049445.1__424	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049484.1__428	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049487.1__429	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049535.1__436	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049541.1__437	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049577.1__439	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049642.1__443	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049796.1__454	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049815.1__455	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_050979.1__457	495	BETA-LACTAM	blaOXA
409__blaOXA__NG_049551.1__385	496	BETA-LACTAM	blaOXA
409__blaOXA__NG_049469.1__394	496	BETA-LACTAM	blaOXA
409__blaOXA__NG_049402.1__419	496	BETA-LACTAM	blaOXA
409__blaOXA__NG_049440.1__422	496	BETA-LACTAM	blaOXA
409__blaOXA__NG_049547.1__438	496	BETA-LACTAM	blaOXA
409__blaOXA__NG_050656.1__456	496	BETA-LACTAM	blaOXA
626__blaVIM__NG_050349.1__1	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050358.1__2	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050368.1__3	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050346.1__4	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050355.1__5	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050362.1__7	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050339.1__8	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050350.1__9	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050353.1__11	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050360.1__12	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050361.1__13	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050366.1__14	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050370.1__15	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050377.1__16	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050379.1__17	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050351.1__18	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050336.1__19	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050337.1__20	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050338.1__21	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050341.1__23	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050342.1__24	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050343.1__25	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050344.1__26	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050345.1__27	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050347.1__28	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050348.1__29	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050354.1__30	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050356.1__31	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050357.1__32	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050363.1__33	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050364.1__34	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050365.1__35	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050367.1__36	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050369.1__37	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050371.1__38	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050372.1__39	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050373.1__40	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050374.1__41	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050376.1__43	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050378.1__44	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050382.1__46	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050383.1__47	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050380.1__48	497	BETA-LACTAM	blaVIM
626__blaVIM__NG_050359.1__6	498	BETA-LACTAM	blaVIM
626__blaVIM__NG_050352.1__10	498	BETA-LACTAM	blaVIM
626__blaVIM__NG_050340.1__22	498	BETA-LACTAM	blaVIM
626__blaVIM__NG_050375.1__42	498	BETA-LACTAM	blaVIM
355__aadA7__NG_047362.1__1	499	AMINOGLYCOSIDE	aadA7
355__aadA7__NG_051845.1__2	499	AMINOGLYCOSIDE	aadA7
355__aadA7__NG_047364.1__3	499	AMINOGLYCOSIDE	aadA7
355__aadA7__NG_047365.1__4	499	AMINOGLYCOSIDE	aadA7
355__aadA7__NG_052410.1__5	499	AMINOGLYCOSIDE	aadA7
355__aadA7__NG_047363.1__6	499	AMINOGLYCOSIDE	aadA7
17__ant3-Ia__NG_052311.1__4	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
17__ant3-Ia__NG_052312.1__5	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052279.1__10	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052536.1__13	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_047324.1__14	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052454.1__23	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052511.1__25	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052344.1__29	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052501.1__36	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052247.1__42	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052146.1__47	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052145.1__48	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
349__aadA1__NG_052250.1__49	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
350__aadA2__NG_052249.1__6	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
351__aadA3__NG_052490.1__4	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
356__aadA8__NG_048579.1__1	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
356__aadA8__NG_047366.1__2	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
356__aadA8__NG_047367.1__3	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
356__aadA8__NG_052405.1__4	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
356__aadA8__NG_052406.1__5	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
356__aadA8__NG_052407.1__6	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
356__aadA8__NG_052408.1__7	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
400__aadA22__NG_047347.1__1	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
400__aadA22__NG_047348.1__2	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
400__aadA22__NG_052323.1__3	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
400__aadA22__NG_047346.1__4	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
400__aadA22__NG_052404.1__5	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
401__aadA21__NG_047344.1__2	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
403__aadA25__NG_052317.1__1	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
403__aadA25__NG_052538.1__3	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
404__aadA24__NG_047350.1__3	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
442__aadA23__NG_047349.1__1	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
513__aadA1a__NG_052027.1__1	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
545__aadA13__NG_047334.1__1	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
545__aadA13__NG_052310.1__4	500	AMINOGLYCOSIDE	aadA1/A2/A3/A8/A13/A21/A22/A23/A24/A25
409__blaOXA__NG_049722.1__382	501	BETA-LACTAM	blaOXA
409__blaOXA__NG_049462.1__384	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049661.1__386	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049528.1__387	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049724.1__388	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049725.1__389	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049461.1__393	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049482.1__395	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049502.1__396	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049539.1__397	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049540.1__398	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049542.1__399	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049762.1__401	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049766.1__402	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049783.1__403	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049694.1__469	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_050608.1__472	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049495.1__473	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_049704.1__474	502	BETA-LACTAM	blaOXA
409__blaOXA__NG_052051.1__475	502	BETA-LACTAM	blaOXA
545__aadA13__NG_047335.1__2	503	AMINOGLYCOSIDE	aadA13
545__aadA13__NG_047336.1__3	503	AMINOGLYCOSIDE	aadA13
626__blaVIM__NG_050381.1__45	504	BETA-LACTAM	blaVIM
33__aph3-IIIa__NG_047420.1__1	505	AMINOGLYCOSIDE	aph3-IIIa
33__aph3-IIIa__NG_047418.1__2	505	AMINOGLYCOSIDE	aph3-IIIa
33__aph3-IIIa__NG_047421.1__3	505	AMINOGLYCOSIDE	aph3-IIIa
33__aph3-IIIa__NG_047419.1__4	505	AMINOGLYCOSIDE	aph3-IIIa
33__aph3-IIIa__NG_047422.1__5	505	AMINOGLYCOSIDE	aph3-IIIa
178__aph3-Vc__NG_047454.1__1	506	AMINOGLYCOSIDE	aph3-Vc
240__aph3-XV__NG_052270.1__1	507	AMINOGLYCOSIDE	aph3-XV
240__aph3-XV__NG_047455.1__2	507	AMINOGLYCOSIDE	aph3-XV
240__aph3-XV__NG_052510.1__3	507	AMINOGLYCOSIDE	aph3-XV
409__blaOXA__NG_049418.1__337	508	BETA-LACTAM	blaOXA
409__blaOXA__NG_049735.1__447	509	BETA-LACTAM	blaOXA
432__aph3-II__NG_047417.1__1	510	AMINOGLYCOSIDE	aph3-II
436__aph3-Vb__NG_047452.1__1	511	AMINOGLYCOSIDE	aph3-Vb
436__aph3-Vb__NG_047453.1__2	511	AMINOGLYCOSIDE	aph3-Vb
630__aadE__NG_047378.1__1	512	AMINOGLYCOSIDE	aadE
17__ant3-Ia__NG_052304.1__1	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
17__ant3-Ia__NG_052305.1__2	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
17__ant3-Ia__NG_052313.1__6	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
221__aadA2bc__NG_052041.1__1	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
221__aadA2bc__NG_052040.1__2	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
299__aadA2ah__NG_052039.1__2	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
349__aadA1__NG_052434.1__39	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
349__aadA1__NG_052318.1__53	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052137.1__2	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052248.1__5	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052244.1__7	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052241.1__8	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052360.1__11	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052156.1__13	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052340.1__16	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052231.1__24	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052273.1__25	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052433.1__26	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052185.1__27	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052316.1__31	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052452.1__32	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052211.1__33	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052232.1__34	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052228.1__36	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052375.1__39	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052402.1__41	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052403.1__42	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_052442.1__43	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
350__aadA2__NG_051848.1__44	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
351__aadA3__NG_052325.1__1	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
351__aadA3__NG_047353.1__3	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
544__aadA12__NG_047333.1__1	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
544__aadA12__NG_052309.1__2	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
547__aadA11__NG_047331.1__1	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
547__aadA11__NG_052308.1__5	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
551__aadA15__NG_051891.1__1	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
551__aadA15__NG_047338.1__2	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
551__aadA15__NG_052144.1__3	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
692__aadA1r__NG_052034.1__1	513	AMINOGLYCOSIDE	aadA1/A2/A3/A11/A12/A11/A15
299__aadA2ah__NG_052038.1__1	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052521.1__1	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052330.1__3	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052319.1__4	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052243.1__9	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_051906.1__10	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_047343.1__12	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052240.1__14	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052269.1__15	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052430.1__17	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052456.1__18	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052494.1__19	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052496.1__20	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052497.1__21	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052537.1__22	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_051846.1__23	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_047342.1__28	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052236.1__29	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052246.1__30	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052487.1__35	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052315.1__37	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052324.1__38	514	AMINOGLYCOSIDE	aadA2/A3
350__aadA2__NG_052376.1__40	514	AMINOGLYCOSIDE	aadA2/A3
351__aadA3__NG_047354.1__2	514	AMINOGLYCOSIDE	aadA2/A3
351__aadA3__NG_052443.1__5	514	AMINOGLYCOSIDE	aadA2/A3
